id,joint_position,ball_loc
1014,[-3.5493929  1.9590021  1.6041161  0.9639883  1.5008396  0.2406565 -0.3041775],[0.756036 0.195324 0.609594]
1015,[-3.5493548  1.9589851  1.60412    0.9638643  1.5007725  0.240664  -0.3040623],[0.756036 0.195324 0.609594]
1016,[-3.549403   1.9590225  1.6041499  0.9639368  1.5008357  0.2407383 -0.3041855],[0.756036 0.195324 0.609594]
1017,[-3.5493443  1.959056   1.6041309  0.963975   1.5008215  0.2406398 -0.3040694],[0.756036 0.195324 0.609594]
1018,[-3.5493238  1.9589657  1.6041033  0.963891   1.5008832  0.2406459 -0.3040917],[0.756036 0.195324 0.609594]
1019,[-3.5493307  1.9589807  1.6040881  0.9639816  1.5008324  0.2406916 -0.3041422],[0.756036 0.195324 0.609594]
1020,[-3.5493758  1.9589791  1.6040882  0.9639406  1.5007542  0.2406621 -0.3040859],[0.756036 0.195324 0.609594]
1021,[-3.5492949  1.9590117  1.6041217  0.9639978  1.5008541  0.2406607 -0.3040727],[0.756036 0.195324 0.609594]
1022,[-3.5493052  1.9589816  1.6040894  0.9639521  1.5008558  0.2407086 -0.3041015],[0.756036 0.195324 0.609594]
1023,[-2.7242999  0.701874   1.0323865  1.1990499  1.4842092  0.239886  -0.3041294],[ 0.247334 -0.319827  0.16788 ]
1024,[-2.7243364  0.7018947  1.0324192  1.1989422  1.4842515  0.239871  -0.3041086],[ 0.247338 -0.31983   0.167879]
1025,[-2.7243564  0.7018823  1.0323768  1.1990805  1.4842389  0.2398153 -0.3040778],[ 0.24734  -0.31984   0.167865]
1026,[-2.7242885  0.7018669  1.0323961  1.1988974  1.4842211  0.2398469 -0.3040901],[ 0.24734  -0.31984   0.167872]
1027,[-2.7243569  0.7018745  1.0323445  1.1990404  1.4842672  0.2398637 -0.3041006],[ 0.24734  -0.31984   0.167866]
1028,[-2.7243969  0.7018673  1.0323679  1.1989565  1.4841949  0.2398389 -0.3040983],[ 0.24734  -0.319838  0.167862]
1029,[-2.7243102  0.7018749  1.0323976  1.1990175  1.4842665  0.2398854 -0.304128 ],[ 0.247341 -0.319828  0.167874]
1030,[-2.7243516  0.7016143  1.0324287  1.1989822  1.4842447  0.2398406 -0.304126 ],[ 0.24733  -0.319851  0.167625]
1031,[-2.7243295  0.7016133  1.0324035  1.1989994  1.484217   0.2399076 -0.3041814],[ 0.247324 -0.319848  0.1676  ]
1032,[-2.7243249  0.7015458  1.0324289  1.1990023  1.4842601  0.2399001 -0.3040735],[ 0.247319 -0.319853  0.167585]
1033,[-2.7242782  0.7011127  1.0322943  1.1990538  1.4842004  0.2398564 -0.3041109],[ 0.247307 -0.319853  0.167506]
1034,[-2.7243128  0.7010357  1.0322554  1.1990414  1.4843181  0.2398886 -0.3040609],[ 0.247287 -0.319853  0.167474]
1035,[-2.7243068  0.7010313  1.0322061  1.1991167  1.4843132  0.2398318 -0.3040896],[ 0.24727  -0.319859  0.167402]
1036,[-2.7243133  0.7008182  1.0323626  1.1990337  1.4842751  0.2398864 -0.3041317],[ 0.247281 -0.319866  0.167022]
1037,[-2.7243514  0.700298   1.0324039  1.1990156  1.4842958  0.2398497 -0.3041417],[ 0.247267 -0.319886  0.166713]
1038,[-2.7243145  0.7001563  1.0322989  1.1990013  1.4843478  0.2398867 -0.30411  ],[ 0.247242 -0.319896  0.166582]
1039,[-2.7242758  0.6996398  1.0324632  1.1989899  1.4842932  0.2398765 -0.3040784],[ 0.247246 -0.319918  0.165968]
1040,[-2.7243237  0.6995535  1.0324762  1.1989851  1.4842234  0.2398817 -0.3040885],[ 0.247235 -0.319921  0.165858]
1041,[-2.7243414  0.6993119  1.0326363  1.1988401  1.4842412  0.2399295 -0.304055 ],[ 0.247245 -0.319928  0.165446]
1042,[-2.7243066  0.6993249  1.0326476  1.198884   1.4842411  0.2398825 -0.30411  ],[ 0.247247 -0.319926  0.165421]
1043,[-2.724299   0.6993079  1.032546   1.1989641  1.4842517  0.239894  -0.3041114],[ 0.247245 -0.319916  0.165558]
1044,[-2.7243392  0.6993217  1.0325289  1.1989212  1.4842771  0.2398856 -0.3041472],[ 0.247242 -0.319914  0.165627]
1045,[-2.9707341  0.6553556  1.0322338  1.1934319  1.4987729  0.239741  -0.304125 ],[ 0.230793 -0.110317  0.125704]
1046,[-2.9707379  0.6553696  1.0322461  1.1934137  1.4987531  0.2397811 -0.3041594],[ 0.230798 -0.110319  0.125723]
1047,[-2.970727   0.6553093  1.0322344  1.1934538  1.4987646  0.2397425 -0.3041141],[ 0.230795 -0.11032   0.125723]
1048,[-2.9707208  0.6553608  1.0322329  1.1934185  1.4987028  0.2397858 -0.3040861],[ 0.2308   -0.110339  0.125675]
1049,[-2.9706974  0.655365   1.0322295  1.1933365  1.4987895  0.2397336 -0.3040917],[ 0.230803 -0.110336  0.125685]
1050,[-2.9707367  0.6553247  1.0322821  1.1933699  1.4987394  0.2397648 -0.3041053],[ 0.230798 -0.110357  0.125675]
1051,[-2.9706919  0.6553985  1.032264   1.1933527  1.4987497  0.239714  -0.3041066],[ 0.230797 -0.110352  0.125662]
1052,[-2.9707067  0.6553397  1.0322077  1.1934299  1.4987496  0.2397531 -0.304116 ],[ 0.230792 -0.110337  0.125716]
1053,[-2.9707279  0.6553818  1.0322362  1.1933832  1.498705   0.2397232 -0.3041151],[ 0.230791 -0.110335  0.125701]
1054,[-2.97069    0.6553848  1.0322648  1.1933784  1.4987057  0.2397893 -0.3040816],[ 0.230797 -0.110326  0.125696]
1055,[-2.9707093  0.6553942  1.0321809  1.1933756  1.4987792  0.2397144 -0.304121 ],[ 0.230795 -0.11032   0.125703]
1056,[-2.9707117  0.6553733  1.0322963  1.1934061  1.4987289  0.2397549 -0.3040976],[ 0.230799 -0.110334  0.125654]
1057,[-2.9707618  0.6553493  1.0322615  1.1933546  1.4987581  0.2397583 -0.3041072],[ 0.230796 -0.110337  0.125656]
1058,[-2.9707663  0.6553448  1.0322595  1.193387   1.4987456  0.239797  -0.3041267],[ 0.230792 -0.110332  0.125671]
1059,[-2.9707184  0.655364   1.0322703  1.1934195  1.4987584  0.2397375 -0.3041379],[ 0.230796 -0.110343  0.12566 ]
1060,[-2.9707158  0.6553742  1.0322942  1.1934156  1.4987704  0.2397647 -0.3041352],[ 0.230792 -0.110337  0.12567 ]
1061,[-2.9707048  0.6552858  1.0322835  1.1934271  1.4986812  0.2397859 -0.3041016],[ 0.230801 -0.110337  0.125669]
1062,[-2.9707139  0.6553606  1.0322498  1.1934061  1.4987195  0.2397362 -0.3040932],[ 0.2308   -0.110334  0.125662]
1063,[-2.9707386  0.6553693  1.0322449  1.1934271  1.498798   0.2397937 -0.3040803],[ 0.230795 -0.110327  0.125696]
1064,[-2.9707496  0.6553091  1.0322204  1.1934195  1.4988027  0.2397511 -0.3040691],[ 0.230799 -0.110328  0.12569 ]
1065,[-2.9707196  0.6553152  1.0322242  1.1933804  1.4987717  0.2397634 -0.304084 ],[ 0.230796 -0.110334  0.12567 ]
1066,[-2.970752   0.6553436  1.032269   1.1934242  1.4987396  0.2397579 -0.3041067],[ 0.230797 -0.110328  0.12568 ]
1067,[-1.345071   1.6447419  1.780676   0.3310032  0.7772033  0.2386904 -0.3041136],[ 1.122679 -0.666622  0.201153]
1068,[-1.3450277  1.6447674  1.7807235  0.3309784  0.7772272  0.238695  -0.3040984],[ 1.122679 -0.666622  0.201153]
1069,[-1.3449998  1.6447381  1.7807877  0.3310108  0.777225   0.2386866 -0.3040839],[ 1.122679 -0.666622  0.201153]
1070,[-1.3450404  1.6447989  1.7807649  0.3310118  0.7772208  0.2387584 -0.3041464],[ 1.122679 -0.666622  0.201153]
1071,[-1.3450595  1.6447552  1.7807852  0.3310003  0.7771994  0.2387128 -0.3041268],[ 1.122679 -0.666622  0.201153]
1072,[-1.3450382  1.6447754  1.7807161  0.3310499  0.7771798  0.2387006 -0.3041344],[ 1.122679 -0.666622  0.201153]
1073,[-1.345054   1.6447291  1.7807547  0.3309355  0.7771897  0.2387404 -0.3040666],[ 1.122679 -0.666622  0.201153]
1074,[-1.3449988  1.6447717  1.7807808  0.3310051  0.7772637  0.2386861 -0.3040729],[ 1.122679 -0.666622  0.201153]
1075,[-1.3450446  1.6447407  1.780689   0.330946   0.7772833  0.2387062 -0.3041036],[ 1.122679 -0.666622  0.201153]
1076,[-1.3450581  1.6447943  1.7807796  0.3309355  0.7772245  0.2387157 -0.3041323],[ 1.122679 -0.666622  0.201153]
1077,[-1.3450154  1.644765   1.7807659  0.3310108  0.7772403  0.2387153 -0.3041208],[ 1.122679 -0.666622  0.201153]
1078,[-1.3450565  1.644848   1.7807137  0.3309259  0.7772449  0.2387353 -0.3040957],[ 1.122679 -0.666622  0.201153]
1079,[-1.3450173  1.6447415  1.7807815  0.3309965  0.7772201  0.2387111 -0.3041051],[ 1.122679 -0.666622  0.201153]
1080,[-1.3450605  1.6447382  1.7808241  0.3309145  0.7772483  0.23868   -0.3040943],[ 1.122679 -0.666622  0.201153]
1081,[-1.3450474  1.6447437  1.7807522  0.3309317  0.7772568  0.2386228 -0.3040927],[ 1.122679 -0.666622  0.201153]
1082,[-1.3450377  1.6447774  1.780768   0.3309202  0.7772264  0.2387373 -0.3040921],[ 1.122679 -0.666622  0.201153]
1083,[-1.3450532  1.6447842  1.7807404  0.331027   0.7772725  0.2387546 -0.3041118],[ 1.122679 -0.666622  0.201153]
1084,[-1.3450841  1.6448243  1.7807719  0.3308945  0.7772678  0.2387046 -0.3040795],[ 1.122679 -0.666622  0.201153]
1085,[-1.3449938  1.6447821  1.7807562  0.3309422  0.7772242  0.2387513 -0.3040725],[ 1.122679 -0.666622  0.201153]
1086,[-1.345028   1.6447614  1.7807194  0.330966   0.7772894  0.238714  -0.304076 ],[ 1.122679 -0.666622  0.201153]
1087,[-1.3450456  1.6447537  1.7807144  0.3310366  0.7772405  0.2386834 -0.304079 ],[ 1.122679 -0.666622  0.201153]
1088,[-1.3450072  1.644737   1.7807537  0.3310089  0.7772477  0.2387097 -0.3041219],[ 1.122679 -0.666622  0.201153]
1089,[-1.3450203  1.6447536  1.7807417  0.3309784  0.7772222  0.2386565 -0.3041266],[ 1.122679 -0.666622  0.201153]
1090,[-1.345045   1.6447428  1.7807587  0.3310432  0.7772909  0.2387138 -0.3041033],[ 1.122679 -0.666622  0.201153]
1091,[-1.344988   1.6447823  1.7807157  0.3309774  0.7772313  0.2387166 -0.3040582],[ 1.122679 -0.666622  0.201153]
1092,[-1.3450043  1.6447818  1.780784   0.3309231  0.777234   0.2386815 -0.3040816],[ 1.122679 -0.666622  0.201153]
1093,[-1.3450639  1.6446983  1.7807648  0.3309164  0.7773114  0.2387816 -0.3040957],[ 1.122679 -0.666622  0.201153]
1094,[-1.3450166  1.6447694  1.7807375  0.3309879  0.7772626  0.2386609 -0.30409  ],[ 1.122679 -0.666622  0.201153]
1095,[-1.3450525  1.6447279  1.7808082  0.3309727  0.7772686  0.2387014 -0.304108 ],[ 1.122679 -0.666622  0.201153]
1096,[-1.345059   1.6447192  1.7807817  0.3309479  0.7772446  0.2387506 -0.3040808],[ 1.122679 -0.666622  0.201153]
1097,[-1.3450596  1.644767   1.7807584  0.3309574  0.7772337  0.2386905 -0.3041241],[ 1.122679 -0.666622  0.201153]
1098,[-1.345055   1.6448154  1.7807624  0.330965   0.7772534  0.2387284 -0.3041113],[ 1.122679 -0.666622  0.201153]
1099,[-1.3450867  1.6447191  1.7807823  0.3309212  0.7772016  0.2386985 -0.304064 ],[ 1.122679 -0.666622  0.201153]
1100,[-1.3450347  1.6447244  1.7807826  0.3310051  0.777257   0.2387262 -0.3040727],[ 1.122679 -0.666622  0.201153]
1101,[-1.3450469  1.644798   1.7807913  0.330987   0.7772348  0.2386823 -0.3040755],[ 1.122679 -0.666622  0.201153]
1102,[-1.3450588  1.6447297  1.780757   0.3309774  0.7772472  0.2387146 -0.3040929],[ 1.122679 -0.666622  0.201153]
1103,[-2.1796803  1.4948189  1.852213   0.3297739  1.7457051 -0.3302207 -0.3040475],[ 0.603295 -0.3688    0.159583]
1104,[-2.1797059  1.4948298  1.8521982  0.3297005  1.7457025 -0.3302118 -0.3040932],[ 0.603292 -0.368797  0.159581]
1105,[-2.1796179  1.4947925  1.8521936  0.3297606  1.7456696 -0.3302681 -0.3040924],[ 0.603296 -0.368792  0.159587]
1106,[-2.1796336  1.4947923  1.852223   0.3298378  1.7456754 -0.3302459 -0.3041412],[ 0.603307 -0.368798  0.159583]
1107,[-2.1796744  1.4947951  1.8522059  0.329771   1.7456956 -0.3302831 -0.3041097],[ 0.603311 -0.368804  0.159585]
1108,[-2.1796737  1.4948087  1.8522035  0.3296671  1.7456659 -0.3302014 -0.3041113],[ 0.603303 -0.368815  0.159588]
1109,[-2.1796024  1.4947803  1.8521963  0.3296728  1.7456616 -0.3302571 -0.3040895],[ 0.603303 -0.368815  0.159589]
1110,[-2.1796267  1.4947953  1.8521774  0.3297215  1.7456337 -0.3302526 -0.3040941],[ 0.603302 -0.368793  0.159583]
1111,[-2.1796231  1.4947417  1.8522038  0.3297462  1.7457029 -0.3302447 -0.3040972],[ 0.603298 -0.368789  0.159579]
1112,[-2.1796367  1.4947499  1.8522195  0.3297911  1.7456895 -0.3302498 -0.3041227],[ 0.6033  -0.3688   0.15958]
1113,[-2.1796122  1.4948082  1.8522021  0.3296928  1.745676  -0.3302186 -0.304128 ],[ 0.603295 -0.368808  0.159585]
1114,[-2.1796973  1.4947581  1.8521866  0.329669   1.7456541 -0.3302791 -0.304074 ],[ 0.603296 -0.368806  0.159583]
1115,[-2.1796336  1.4947141  1.8521858  0.3297443  1.7456571 -0.3302173 -0.304164 ],[ 0.603305 -0.368796  0.15958 ]
1116,[-2.1796772  1.4947723  1.8521962  0.3296795  1.7457242 -0.330285  -0.3041005],[ 0.603306 -0.368795  0.159581]
1117,[-2.1796138  1.4947529  1.8522192  0.3297405  1.7456086 -0.3302722 -0.304082 ],[ 0.603303 -0.368802  0.159585]
1118,[-2.1796541  1.4947721  1.8521414  0.3297176  1.7457201 -0.3302219 -0.3041429],[ 0.603303 -0.368799  0.15958 ]
1119,[-2.179673   1.4946942  1.852191   0.3297119  1.7456465 -0.3302107 -0.3040897],[ 0.603305 -0.368798  0.159579]
1120,[-2.1796143  1.4947554  1.8522614  0.3297014  1.7456659 -0.3302349 -0.3040776],[ 0.603307 -0.368799  0.15958 ]
1121,[-2.1796172  1.4946998  1.852185   0.3297758  1.7457033 -0.3302145 -0.3041311],[ 0.603311 -0.368802  0.159579]
1122,[-2.1796453  1.4947348  1.8522086  0.32967    1.745698  -0.3302524 -0.3040627],[ 0.603307 -0.368808  0.159587]
1123,[-2.1796405  1.4947556  1.8522134  0.3297348  1.7456477 -0.330229  -0.3041213],[ 0.603302 -0.368805  0.159575]
1124,[-2.1795447  1.4948014  1.8521719  0.3297606  1.7456744 -0.330153  -0.3041028],[ 0.603304 -0.368802  0.159579]
1125,[-2.1796584  1.4947606  1.8522223  0.3297005  1.7456778 -0.3302292 -0.3040808],[ 0.603304 -0.368797  0.159582]
1126,[-1.7404506  1.8312145  1.1768906 -0.6568916  2.2110698  0.1371296 -0.3040717],[ 0.761924 -0.334723  0.41023 ]
1127,[-1.7404586  1.831172   1.1768339 -0.6569737  2.2111542  0.1371933 -0.3041109],[ 0.76192  -0.334728  0.410234]
1128,[-1.7404284  1.8312596  1.1768961 -0.6568649  2.2110848  0.1372081 -0.3040888],[ 0.761924 -0.33473   0.410236]
1129,[-1.7404391  1.8312523  1.1768481 -0.6568812  2.2111342  0.1372054 -0.3041195],[ 0.761921 -0.334722  0.410235]
1130,[-1.7405176  1.8311806  1.1768881 -0.6569031  2.2111082  0.1371875 -0.3041172],[ 0.76192  -0.334724  0.410238]
1131,[-1.7404521  1.8312035  1.1769044 -0.6569517  2.211072   0.1371928 -0.3040678],[ 0.76192  -0.334727  0.410237]
1132,[-1.7404237  1.8312399  1.1768746 -0.6568974  2.2111483  0.1371491 -0.3040853],[ 0.761916 -0.334726  0.41024 ]
1133,[-1.740485   1.8313031  1.1768607 -0.6568669  2.2110646  0.1372045 -0.3040588],[ 0.761919 -0.334728  0.410234]
1134,[-1.7404836  1.8312612  1.1767675 -0.6568516  2.2111154  0.1371632 -0.3041187],[ 0.761917 -0.334725  0.410236]
1135,[-1.7404506  1.8312553  1.1769139 -0.6569441  2.2110615  0.137179  -0.3041249],[ 0.761916 -0.334726  0.410228]
1136,[-1.7404287  1.8311923  1.1768728 -0.6569079  2.2110205  0.1371684 -0.3040828],[ 0.761918 -0.334725  0.410233]
1137,[-1.740476   1.8312697  1.1768816 -0.656904   2.211154   0.1372004 -0.3040959],[ 0.761921 -0.334724  0.41023 ]
1138,[-1.7404757  1.8312773  1.1769375 -0.6568888  2.2110901  0.1372159 -0.3040445],[ 0.761924 -0.334724  0.41023 ]
1139,[-1.7405083  1.8312321  1.1769254 -0.6568974  2.2111139  0.1371878 -0.3040729],[ 0.761919 -0.33472   0.410228]
1140,[-1.7405388  1.8312089  1.1768889 -0.6568745  2.2111249  0.137199  -0.3040749],[ 0.76192  -0.334723  0.41023 ]
1141,[-1.7404566  1.831189   1.1768878 -0.6569288  2.2111213  0.1371986 -0.3040662],[ 0.761922 -0.334726  0.410228]
1142,[-1.7404993  1.8312141  1.1768847 -0.6569031  2.2110412  0.1372172 -0.3041008],[ 0.761918 -0.334724  0.410232]
1143,[-1.7404639  1.8312111  1.1768874 -0.6568516  2.211098   0.1372479 -0.3040704],[ 0.761919 -0.334732  0.410227]
1144,[-1.7404628  1.8312221  1.1768829 -0.6568373  2.2110722  0.1372281 -0.3040679],[ 0.76192  -0.334729  0.410231]
1145,[-1.7404929  1.8312854  1.1768944 -0.6569231  2.2111146  0.1372082 -0.3041163],[ 0.761923 -0.334728  0.410231]
1146,[-1.7404572  1.8312498  1.1768888 -0.6568974  2.2111461  0.1372156 -0.304124 ],[ 0.761924 -0.334726  0.410227]
1147,[-1.7404561  1.8312384  1.1769053 -0.6569126  2.211103   0.1371746 -0.3040819],[ 0.761916 -0.33472   0.410234]
1148,[-1.7404165  1.8312293  1.1769083 -0.6569184  2.2111392  0.1371775 -0.304097 ],[ 0.761917 -0.33472   0.410224]
1149,[-1.7404777  1.8312434  1.1769366 -0.6569002  2.211107   0.1371906 -0.3041034],[ 0.761915 -0.334721  0.410228]
1150,[-1.740484   1.8311776  1.1769063 -0.6568573  2.2110801  0.1372019 -0.3040885],[ 0.761915 -0.334723  0.410226]
1151,[-1.7404891  1.831212   1.1769198 -0.6568993  2.2110791  0.1371374 -0.3040973],[ 0.761919 -0.33473   0.410227]
1152,[-1.7404728  1.831226   1.1768583 -0.656966   2.2110748  0.1372212 -0.3040857],[ 0.76192  -0.334731  0.410233]
1153,[-1.7404516  1.8312284  1.1768941 -0.656885   2.2110868  0.1371947 -0.3040584],[ 0.761923 -0.334729  0.410238]
1154,[-1.7405225  1.8312082  1.1768657 -0.6568335  2.2110846  0.1372211 -0.304109 ],[ 0.761925 -0.334729  0.410235]
1155,[-1.7404543  1.8312258  1.1769232 -0.6569765  2.2111323  0.1372163 -0.3041113],[ 0.76192  -0.334724  0.410235]
1156,[-1.7404511  1.8312056  1.1769282 -0.6568535  2.2110915  0.1372069 -0.3040817],[ 0.761917 -0.334718  0.41023 ]
1157,[-1.7404549  1.8312032  1.1769044 -0.6568125  2.2111261  0.1371842 -0.30408  ],[ 0.76192  -0.334718  0.410225]
1158,[-1.7404608  1.8312348  1.1768857 -0.6569384  2.2110686  0.1372339 -0.3041002],[ 0.761921 -0.334727  0.41023 ]
1159,[-1.7404317  1.831259   1.1768643 -0.6569279  2.2111342  0.1372188 -0.304101 ],[ 0.761922 -0.334729  0.410233]
1160,[-1.7404779  1.8312303  1.1768932 -0.6568974  2.2111068  0.1372494 -0.3041427],[ 0.76192  -0.334736  0.410232]
1161,[-1.740454   1.8312581  1.1768988 -0.6569441  2.2111294  0.137214  -0.3040972],[ 0.761921 -0.33474   0.410231]
1162,[-1.7404963  1.831211   1.1769266 -0.6569355  2.2110991  0.1371877 -0.3041028],[ 0.761922 -0.334734  0.410231]
1163,[-1.7404908  1.831199   1.176912  -0.6568993  2.2110503  0.1371812 -0.3040611],[ 0.761918 -0.334722  0.410231]
1164,[-1.7405318  1.8312392  1.1769063 -0.6569288  2.2111101  0.1372523 -0.3041086],[ 0.76192  -0.334725  0.410224]
1165,[-2.1776414  2.0941987  1.3676693 -0.7970102  2.1281021  0.1371021 -0.3041223],[ 0.771755 -0.108236  0.391981]
1166,[-2.1776776  2.0942066  1.367682  -0.7970198  2.128083   0.1371179 -0.3041008],[ 0.771755 -0.108227  0.39199 ]
1167,[-2.1776519  2.0942647  1.3676916 -0.7970465  2.1280603  0.1371148 -0.3040757],[ 0.77175  -0.10822   0.391991]
1168,[-2.1777046  2.0941617  1.3677083 -0.7970551  2.1281323  0.1370704 -0.3041289],[ 0.771741 -0.108211  0.391981]
1169,[-2.1776772  2.0941885  1.3676959 -0.7970665  2.128046   0.1370592 -0.3040447],[ 0.771741 -0.108211  0.391982]
1170,[-2.1776721  2.0942199  1.3676608 -0.7970007  2.1281517  0.1371237 -0.3041275],[ 0.771744 -0.108244  0.391976]
1171,[-2.177639   2.094198   1.3677326 -0.7970188  2.1280692  0.1371709 -0.3040953],[ 0.771748 -0.108248  0.391972]
1172,[-2.1776938  2.0941722  1.3676734 -0.7969988  2.1280677  0.1370384 -0.3040658],[ 0.771757 -0.10826   0.391982]
1173,[-2.1776366  2.0942407  1.3677055 -0.7970541  2.1280932  0.1370859 -0.3040741],[ 0.771757 -0.108255  0.391982]
1174,[-2.1776927  2.094238   1.367718  -0.797057   2.1280994  0.1370847 -0.3041088],[ 0.771758 -0.108251  0.391981]
1175,[-2.1776226  2.0941784  1.3677396 -0.7970465  2.1280541  0.1370427 -0.3041296],[ 0.771754 -0.10822   0.391984]
1176,[-2.1776528  2.0941937  1.3676553 -0.7970999  2.128129   0.1371129 -0.3041245],[ 0.771752 -0.108216  0.391982]
1177,[-2.1776268  2.0942144  1.3677443 -0.7970064  2.1280913  0.1371463 -0.3040677],[ 0.771744 -0.108211  0.39198 ]
1178,[-2.1776962  2.0942311  1.3677068 -0.797035   2.1280992  0.1371234 -0.3040514],[ 0.771743 -0.108219  0.39198 ]
1179,[-2.1777003  2.094219   1.3677337 -0.7969912  2.1280649  0.1371114 -0.3041058],[ 0.77175  -0.108248  0.391982]
1180,[-2.1776969  2.0942023  1.3677132 -0.7970503  2.1280885  0.137144  -0.3040855],[ 0.771753 -0.10825   0.391987]
1181,[-2.1776931  2.0942132  1.3677422 -0.7969616  2.1281118  0.1371246 -0.304074 ],[ 0.771756 -0.108251  0.391985]
1182,[-2.1776984  2.0941784  1.3676947 -0.7969769  2.1281054  0.1370719 -0.3040892],[ 0.771753 -0.10825   0.39198 ]
1183,[-2.1776748  2.0941489  1.3676519 -0.797035   2.1281173  0.1370666 -0.3040482],[ 0.771754 -0.108241  0.391982]
1184,[-2.1776626  2.0942595  1.3676815 -0.7970856  2.1280611  0.1370722 -0.3041023],[ 0.771751 -0.108219  0.391988]
1185,[-2.1776819  2.0942154  1.3677437 -0.7970474  2.1281035  0.13712   -0.3040773],[ 0.771747 -0.108215  0.391987]
1186,[-2.1777103  2.0942104  1.3676897 -0.7969921  2.1281259  0.1370788 -0.3041112],[ 0.771742 -0.10821   0.391984]
1187,[-2.1776986  2.0942035  1.3676906 -0.7969778  2.1280901  0.1371012 -0.3040999],[ 0.771749 -0.108215  0.391983]
1188,[-2.1776845  2.0941617  1.3677173 -0.796932   2.1280878  0.1371259 -0.3040611],[ 0.771748 -0.108219  0.391983]
1189,[-2.1776736  2.0941668  1.367736  -0.7970484  2.1280103  0.1370374 -0.3041255],[ 0.771757 -0.108247  0.391977]
1190,[-2.1777093  2.0942256  1.3677008 -0.7970875  2.128124   0.1370841 -0.3041131],[ 0.771759 -0.108248  0.391973]
1191,[-2.1776464  2.0941873  1.367732  -0.7970589  2.1280842  0.1371018 -0.3040794],[ 0.771759 -0.108253  0.39198 ]
1192,[-2.177654   2.0942123  1.3677731 -0.797016   2.1281269  0.1371109 -0.3040967],[ 0.771757 -0.108244  0.391979]
1193,[-2.1776788  2.094162   1.3676981 -0.7970255  2.1281815  0.1371305 -0.3040841],[ 0.771754 -0.10824   0.391981]
1194,[-2.1777084  2.0942419  1.3677034 -0.7970455  2.1281419  0.1370573 -0.3040824],[ 0.771754 -0.108235  0.391983]
1195,[-2.1776533  2.0941787  1.3676875 -0.797077   2.1281321  0.1370701 -0.3040659],[ 0.771742 -0.108209  0.391983]
1196,[-2.1776924  2.0942078  1.3676838 -0.7970169  2.128099   0.1370216 -0.3040751],[ 0.771743 -0.108208  0.391989]
1197,[-2.1777425  2.0941529  1.3677628 -0.7970284  2.1281219  0.1370524 -0.3041189],[ 0.77175  -0.108233  0.391986]
1198,[-2.1777167  2.0942099  1.3677112 -0.7969788  2.1281025  0.137049  -0.3040907],[ 0.771758 -0.108255  0.391981]
1199,[-2.1776967  2.094207   1.3677932 -0.7970532  2.1281085  0.1370515 -0.3041318],[ 0.771758 -0.108253  0.391976]
1200,[-2.1777225  2.0942006  1.3676772 -0.796974   2.1280797  0.1370898 -0.3041519],[ 0.771751 -0.108224  0.391985]
1201,[-2.1777327  2.0942264  1.3677205 -0.7970131  2.1280429  0.1370999 -0.3040569],[ 0.771752 -0.10822   0.391982]
1202,[-2.1776361  2.0942223  1.3677226 -0.797016   2.1281199  0.1371362 -0.3040543],[ 0.771748 -0.108202  0.391985]
1203,[-2.1776915  2.0942018  1.367749  -0.7970617  2.1281123  0.1371217 -0.3040715],[ 0.771748 -0.108201  0.391991]
1204,[-2.1776876  2.0941997  1.3677597 -0.7969902  2.1280687  0.1371234 -0.3040904],[ 0.771746 -0.108209  0.391986]
0,[-2.0205407  1.9230052  2.1624417  0.0496292  1.1767502  0.0619864 -0.4341991],[ 0.786979 -0.394428  0.102469]
1,[-2.0232151  1.9222407  2.1624072  0.0505066  1.173076   0.0607382 -0.434142 ],[ 0.786708 -0.394399  0.102452]
2,[-2.0258715  1.921433   2.1622546  0.0511217  1.1698701  0.0603404 -0.4340883],[ 0.786503 -0.394216  0.102306]
3,[-2.0369539  1.9176716  2.1623068  0.0543318  1.1548936  0.0550427 -0.43418  ],[ 0.785116 -0.393557  0.101896]
4,[-2.039712   1.9166217  2.1623321  0.0553055  1.150992   0.0538689 -0.4341725],[ 0.78485  -0.39342   0.101749]
5,[-2.0515542  1.9115918  2.1621845  0.0589447  1.136456   0.0517482 -0.4341752],[ 0.783347 -0.392408  0.100688]
6,[-2.0546529  1.9102849  2.1621518  0.0600233  1.1327094  0.0518256 -0.4341335],[ 0.783142 -0.392295  0.100393]
7,[-2.066447   1.9045458  2.1622715  0.0652218  1.116752   0.0500453 -0.4340548],[ 0.781568 -0.391315  0.098934]
8,[-2.0696065  1.9030422  2.1622555  0.0663414  1.1132001  0.0496326 -0.4340787],[ 0.781298 -0.391111  0.098609]
9,[-2.0828841  1.8995075  2.1663854  0.0884104  1.0917892  0.0519042 -0.436799 ],[ 0.779725 -0.391332  0.097379]
10,[-2.0868053  1.8995149  2.1688137  0.0980377  1.0894175  0.0510924 -0.4374367],[ 0.779194 -0.392964  0.097786]
11,[-2.0942562  1.8961632  2.1681793  0.0996113  1.08147    0.0417021 -0.4384772],[ 0.776464 -0.392288  0.098353]
12,[-2.0980623  1.8947134  2.1680281  0.1014347  1.0756003  0.0423723 -0.4384246],[ 0.776267 -0.392772  0.098387]
13,[-2.0998743  1.8936923  2.1675401  0.1009932  1.0731944  0.0437427 -0.4390114],[ 0.775957 -0.392619  0.098209]
