id,joint_position,ball_loc
1660,[-2.8844056  1.9363453  2.0943582  0.8064818  0.2603833  0.8725151 -0.4622333],[ 0.688434 -0.285538  0.189822]
1661,[-2.8888535  1.9364231  2.0757947  0.7849411  0.2565688  0.8721445 -0.462199 ],[ 0.687551 -0.283817  0.195261]
1662,[-2.8899086  1.9362218  2.0703959  0.7777604  0.2552676  0.8715048 -0.4622054],[ 0.687452 -0.283431  0.196389]
1663,[-2.893465   1.9360989  2.0492873  0.7484525  0.2525873  0.8686633 -0.4621736],[ 0.687221 -0.281642  0.201885]
1664,[-2.8941262  1.9360232  2.0436099  0.7391819  0.2518514  0.8686447 -0.4622065],[ 0.687416 -0.281237  0.202828]
1665,[-2.8961482  1.9358511  2.020694   0.6997584  0.2514009  0.8570064 -0.4622378],[ 0.68811  -0.279759  0.208162]
1666,[-2.8965721  1.9355903  2.0073802  0.6766276  0.2507468  0.8496712 -0.4621243],[ 0.688658 -0.279061  0.211389]
1667,[-2.8965034  1.9355832  2.0022924  0.6681868  0.2507121  0.8450392 -0.4622143],[ 0.688661 -0.278896  0.21259 ]
1668,[-2.8958926  1.9335785  1.9781967  0.6202011  0.2510459  0.8223879 -0.462197 ],[ 0.689348 -0.278067  0.218114]
1669,[-2.8932579  1.928336   1.9432768  0.544432   0.2517109  0.7850536 -0.4622098],[ 0.691185 -0.276982  0.224035]
1670,[-2.8925211  1.9268275  1.935726   0.5283121  0.2512793  0.7771623 -0.4622076],[ 0.69163  -0.276809  0.224998]
1671,[-2.8884013  1.920774   1.9044816  0.4650277  0.2512609  0.7419146 -0.4621831],[ 0.69356  -0.276285  0.230126]
1672,[-2.8869679  1.9191021  1.8974295  0.448824   0.2515882  0.7324907 -0.4622014],[ 0.69386  -0.276527  0.231616]
1673,[-2.8818698  1.9131161  1.8713863  0.3987906  0.2514108  0.7027388 -0.4622045],[ 0.695137 -0.276547  0.236081]
1674,[-2.8756845  1.9076316  1.8469313  0.357656   0.2538166  0.6744955 -0.4621051],[ 0.695457 -0.277766  0.242308]
1675,[-2.873867   1.9055001  1.8389366  0.3425773  0.2536083  0.6653584 -0.4622226],[ 0.69555  -0.278064  0.243879]
1676,[-2.8639114  1.8972093  1.8073734  0.2868292  0.2567276  0.6271736 -0.4621622],[ 0.696352 -0.280158  0.251106]
1677,[-2.8612494  1.8950936  1.7997702  0.2731279  0.2581236  0.6170703 -0.4621893],[ 0.696421 -0.280595  0.252569]
1678,[-2.8464739  1.8837221  1.7632582  0.203295   0.2680453  0.569342  -0.4621729],[ 0.697473 -0.283616  0.260223]
1679,[-2.8361654  1.8762386  1.7409936  0.1627953  0.2735117  0.543476  -0.4621781],[ 0.6986   -0.285823  0.26423 ]
1680,[-2.8329194  1.8738141  1.7352421  0.1522002  0.2755495  0.5353909 -0.4621567],[ 0.698863 -0.286443  0.265116]
1681,[-2.8193014  1.8639079  1.7100096  0.1058801  0.2838214  0.5046517 -0.4621551],[ 0.699879 -0.289737  0.269387]
1682,[-2.8159394  1.8615028  1.7048346  0.0954271  0.2855591  0.4971724 -0.4621431],[ 0.699973 -0.290394  0.270167]
1683,[-2.8125925  1.8588279  1.6988788  0.0856173  0.2883076  0.4900524 -0.462204 ],[ 0.700097 -0.291101  0.271021]
1684,[-2.8023696  1.8510343  1.6818575  0.0541717  0.2962296  0.4698398 -0.4622259],[ 0.700524 -0.293584  0.273729]
1685,[-2.7991767  1.8482502  1.6762066  0.0441764  0.2992398  0.4621109 -0.4622163],[ 0.700554 -0.294327  0.274517]
1686,[-2.7956817  1.8455286  1.670567   0.0338054  0.3028424  0.4552334 -0.4621696],[ 0.700492 -0.294959  0.275222]
1687,[-2.7822735  1.834796   1.6493043 -0.0035035  0.3156264  0.4279514 -0.4621073],[ 0.700106 -0.297859  0.278315]
1688,[-2.7656374  1.8215997  1.623854  -0.0482434  0.3320298  0.3952408 -0.4621782],[ 0.699742 -0.301453  0.281876]
1689,[-2.7480936  1.8081644  1.5993665 -0.0920107  0.348869   0.3651825 -0.4621944],[ 0.699623 -0.305473  0.284696]
1690,[-2.733779   1.7974764  1.5814654 -0.1247359  0.3607457  0.3420029 -0.4622215],[ 0.699688 -0.309011  0.286678]
1691,[-2.7299213  1.7947638  1.5766255 -0.1349044  0.36485    0.3354996 -0.4621711],[ 0.699724 -0.309537  0.287005]
1692,[-2.7181516  1.7861116  1.5616043 -0.1609243  0.3736367  0.3184931 -0.4621951],[ 0.700105 -0.312347  0.28837 ]
1693,[-2.7143919  1.783567   1.5572907 -0.1683611  0.3766588  0.3130839 -0.4622173],[ 0.700149 -0.313014  0.288747]
1694,[-2.6990108  1.7737603  1.5396526 -0.1988858  0.3911577  0.2919897 -0.4621631],[ 0.700246 -0.316631  0.290605]
1695,[-2.6951878  1.7712839  1.5354146 -0.2064069  0.393967   0.2858981 -0.4622316],[ 0.70028  -0.317449  0.291008]
1696,[-2.6817772  1.7648213  1.52294   -0.2283487  0.40663    0.2730562 -0.4621667],[ 0.700539 -0.320441  0.292398]
1697,[-2.6776857  1.7628132  1.5194089 -0.2347461  0.4108457  0.2691928 -0.462138 ],[ 0.700743 -0.321417  0.292745]
1698,[-2.6638963  1.7573177  1.5083687 -0.2542575  0.4250256  0.2561623 -0.4622295],[ 0.701219 -0.32472   0.293898]
1699,[-2.6460841  1.7515329  1.4956163 -0.278016   0.4415613  0.2407509 -0.4621879],[ 0.701809 -0.328387  0.295593]
1700,[-2.6415341  1.75029    1.4921894 -0.2835716  0.4452246  0.235868  -0.4621885],[ 0.702064 -0.329423  0.295837]
1701,[-2.6369102  1.7489488  1.4891067 -0.2921437  0.4529268  0.2342429 -0.4621769],[ 0.702277 -0.330124  0.296153]
1702,[-2.6184175  1.7452632  1.4784347 -0.3110437  0.4691059  0.2241569 -0.4621859],[ 0.703829 -0.333708  0.297273]
1703,[-2.6133769  1.7448668  1.4762655 -0.3155936  0.4739045  0.2204149 -0.4621878],[ 0.704184 -0.33498   0.297916]
1704,[-2.5981784  1.7438662  1.4706813 -0.3267305  0.4900424  0.2154633 -0.4621594],[ 0.70522  -0.338499  0.299218]
1705,[-2.5929575  1.7437794  1.4691727 -0.330848   0.4961424  0.2135069 -0.4622242],[ 0.705588 -0.339296  0.299363]
1706,[-2.5877736  1.7433829  1.4672987 -0.3345087  0.5005352  0.208817  -0.4621857],[ 0.705768 -0.340156  0.299642]
1707,[-2.5716398  1.7429602  1.462409  -0.3485944  0.5180768  0.2028053 -0.4621635],[ 0.707267 -0.34359   0.300785]
1708,[-2.5662091  1.742596   1.4606992 -0.3542558  0.5247317  0.2011911 -0.4621782],[ 0.707779 -0.344505  0.301003]
1709,[-2.5438211  1.7432433  1.4564101 -0.3660974  0.5460188  0.1951769 -0.4621933],[ 0.710179 -0.348885  0.301865]
1710,[-2.5383167  1.7434527  1.4555756 -0.3693101  0.5520378  0.1938627 -0.4622014],[ 0.710582 -0.349793  0.30202 ]
1711,[-2.5325353  1.7437425  1.4548727 -0.3726715  0.5584722  0.1938148 -0.4622391],[ 0.711016 -0.350627  0.302139]
1712,[-2.515615   1.7456603  1.4548185 -0.3755947  0.5745667  0.1932353 -0.4622029],[ 0.713086 -0.354558  0.302368]
1713,[-2.5099385  1.7464589  1.4553525 -0.3758876  0.5805     0.1928573 -0.4621673],[ 0.713411 -0.355644  0.302462]
1714,[-2.4870274  1.7498642  1.4575135 -0.37741    0.604916   0.1909083 -0.4621814],[ 0.715224 -0.360609  0.302369]
1715,[-2.4813485  1.7508185  1.4581995 -0.3776088  0.6114178  0.1897842 -0.4621665],[ 0.715454 -0.361643  0.302475]
1716,[-2.475646   1.7517096  1.4589343 -0.3779354  0.6181939  0.1881738 -0.4622113],[ 0.715681 -0.36263   0.302612]
1717,[-2.4630382  1.7545782  1.4617261 -0.37806    0.6335533  0.184569  -0.4621762],[ 0.716238 -0.365315  0.30288 ]
1718,[-2.4574146  1.7560729  1.4632387 -0.3777705  0.6399888  0.1833468 -0.4622181],[ 0.716479 -0.366214  0.302892]
1719,[-2.4518347  1.7572969  1.4646779 -0.3780575  0.6470003  0.1830911 -0.4622423],[ 0.716851 -0.367127  0.302847]
1720,[-2.435272   1.7619925  1.4693011 -0.3789183  0.6670591  0.1829782 -0.4621492],[ 0.718792 -0.370137  0.302462]
1721,[-2.4298482  1.763671   1.4711276 -0.3791107  0.6732663  0.1829532 -0.4622318],[ 0.719335 -0.370929  0.302447]
1722,[-2.4088054  1.7702048  1.4769367 -0.3817731  0.6974156  0.1829225 -0.4622079],[ 0.722371 -0.37428   0.302046]
1723,[-2.4036615  1.7718409  1.4783471 -0.382749   0.7033553  0.1829231 -0.4621571],[ 0.722997 -0.374934  0.301944]
1724,[-2.3786819  1.7796056  1.4844143 -0.3889047  0.7314987  0.1828624 -0.4621283],[ 0.726966 -0.378204  0.301457]
1725,[-2.3739555  1.7811246  1.4853203 -0.3898754  0.7370026  0.1829119 -0.462229 ],[ 0.727579 -0.378754  0.301466]
1726,[-2.355392   1.7868451  1.4890893 -0.3922273  0.7579384  0.183025  -0.4621285],[ 0.730368 -0.381556  0.301614]
1727,[-2.3406339  1.7914845  1.4923887 -0.3923449  0.7752253  0.1829617 -0.4622366],[ 0.732118 -0.38385   0.301953]
1728,[-2.3360214  1.792918   1.4936353 -0.392314   0.7808971  0.1829929 -0.4621962],[ 0.732554 -0.384488  0.302036]
1729,[-2.3173923  1.7991719  1.4991932 -0.3919091  0.80432    0.1832295 -0.4621508],[ 0.73467  -0.387178  0.302137]
1730,[-2.3127451  1.8009231  1.5010784 -0.3916192  0.8103356  0.1833055 -0.4621858],[ 0.735174 -0.387702  0.302079]
1731,[-2.2944674  1.8070215  1.5082282 -0.3916734  0.8330843  0.1837905 -0.4621837],[ 0.737683 -0.390068  0.301261]
1732,[-2.2898459  1.8085237  1.5101292 -0.3915211  0.8387937  0.1837303 -0.4621803],[ 0.738232 -0.390569  0.301115]
1733,[-2.2755558  1.8136252  1.5165263 -0.3906844  0.8562022  0.1841297 -0.4621533],[ 0.740282 -0.392522  0.300238]
1734,[-2.2660365  1.8171374  1.5213411 -0.3897892  0.8687691  0.1841962 -0.4621639],[ 0.741293 -0.39345   0.299776]
1735,[-2.2459631  1.8241634  1.5303147 -0.3903477  0.8951856  0.1842668 -0.4621904],[ 0.743899 -0.395424  0.298541]
1736,[-2.2407577  1.8260311  1.5325812 -0.3903562  0.9020593  0.1844489 -0.462184 ],[ 0.744669 -0.395792  0.297981]
1737,[-2.2194037  1.8336245  1.5416003 -0.3902176  0.9285516  0.1848007 -0.4621909],[ 0.747885 -0.398084  0.296799]
1738,[-2.2137625  1.8355237  1.5438315 -0.3902159  0.9352874  0.1848264 -0.4621511],[ 0.748473 -0.398553  0.29656 ]
1739,[-2.190429   1.8434535  1.5519251 -0.3901826  0.962979   0.1851235 -0.4622054],[ 0.751918 -0.401235  0.295984]
1740,[-2.1843646  1.8455116  1.5539664 -0.3900745  0.9699807  0.185159  -0.4621809],[ 0.75262  -0.40183   0.295909]
1741,[-2.1528687  1.8560194  1.5637094 -0.3910042  1.0065645  0.1859956 -0.4621625],[ 0.757295 -0.405161  0.295267]
1742,[-2.1193738  1.8665397  1.572413  -0.3916893  1.0440948  0.1867203 -0.462198 ],[ 0.762186 -0.408788  0.295312]
1743,[-2.0976298  1.8732367  1.5778139 -0.391752   1.0687982  0.1904408 -0.4621601],[ 0.765661 -0.411256  0.295249]
1744,[-2.0907843  1.8752168  1.5791558 -0.3922398  1.0765444  0.1925983 -0.4622311],[ 0.766654 -0.411913  0.295197]
1745,[-2.0622973  1.8839425  1.5859284 -0.3926717  1.1085726  0.1951866 -0.462209 ],[ 0.771296 -0.414952  0.295039]
1746,[-2.0550895  1.8862343  1.5878869 -0.3928099  1.1170558  0.1953722 -0.4621971],[ 0.772126 -0.415502  0.295141]
1747,[-2.0256357  1.8951926  1.5955744 -0.3934289  1.1517582  0.1962787 -0.462181 ],[ 0.776411 -0.418125  0.29497 ]
1748,[-2.0183182  1.8973855  1.5975343 -0.3938762  1.1603488  0.1966466 -0.4622681],[ 0.77726  -0.418622  0.294933]
1749,[-1.9889212  1.9056523  1.6041899 -0.3954678  1.1941693  0.1977467 -0.4622232],[ 0.781694 -0.421022  0.294683]
1750,[-1.981622   1.9076147  1.6059401 -0.3957499  1.2027729  0.1978298 -0.4622287],[ 0.78253  -0.421523  0.294619]
1751,[-1.9514813  1.9154789  1.6124191 -0.3966694  1.237514   0.1998671 -0.4621909],[ 0.786788 -0.423999  0.294437]
1752,[-1.9440939  1.9172407  1.6137562 -0.3971871  1.2461554  0.2012404 -0.4622189],[ 0.787732 -0.424478  0.294325]
1753,[-1.9151598  1.9229379  1.6176294 -0.4011044  1.2794589  0.2061291 -0.4622343],[ 0.79247  -0.42666   0.293783]
1754,[-1.8852661  1.9288467  1.6221498 -0.4018191  1.3128979  0.2065884 -0.4621808],[ 0.79641  -0.429345  0.294016]
1755,[-1.8780615  1.9302398  1.623373  -0.4019015  1.3212539  0.2072133 -0.4621706],[ 0.797227 -0.429904  0.294018]
1756,[-1.8576883  1.9341881  1.6274081 -0.4015665  1.3455477  0.2077107 -0.4622181],[ 0.800106 -0.431827  0.293944]
1757,[-1.8509591  1.935536   1.6288611 -0.4015652  1.3537724  0.2079044 -0.4622136],[ 0.800813 -0.432228  0.293885]
1758,[-1.8443872  1.9369327  1.6302638 -0.4015433  1.361926   0.2079214 -0.462161 ],[ 0.801458 -0.432602  0.293774]
1759,[-1.8189107  1.9419353  1.6370219 -0.4016165  1.3939832  0.2082773 -0.4621744],[ 0.804723 -0.434144  0.292769]
1760,[-1.7893525  1.948915   1.6477807 -0.3997693  1.4318216  0.208422  -0.462223 ],[ 0.808284 -0.435536  0.291015]
1761,[-1.7838774  1.950194   1.6502417 -0.3988959  1.4390721  0.2085426 -0.4621776],[ 0.808882 -0.435771  0.290684]
1762,[-1.7628852  1.9542713  1.657227  -0.3983227  1.4665267  0.2088293 -0.4621786],[ 0.811537 -0.436634  0.289071]
1763,[-1.7421637  1.9576411  1.663167  -0.3978786  1.4950255  0.2092002 -0.4621913],[ 0.813798 -0.437462  0.287837]
1764,[-1.7223146  1.9607279  1.6675457 -0.3982089  1.5222974  0.2097321 -0.4622447],[ 0.815998 -0.438128  0.286976]
1765,[-1.7172058  1.9615712  1.6686132 -0.3976907  1.5295081  0.2097437 -0.4621954],[ 0.816445 -0.438338  0.286844]
1766,[-1.7122929  1.9622484  1.6694361 -0.3972414  1.5361702  0.2097362 -0.4622097],[ 0.816886 -0.438555  0.286786]
1767,[-1.6917204  1.9654131  1.6722163 -0.3950215  1.5650719  0.2147792 -0.4621879],[ 0.819535 -0.440186  0.286999]
1768,[-1.6864717  1.9659958  1.6726071 -0.3950159  1.5722842  0.2165137 -0.4621852],[ 0.820064 -0.440345  0.286892]
1769,[-1.6702794  1.9682715  1.6741443 -0.393285   1.5934762  0.2178608 -0.462254 ],[ 0.822369 -0.44172   0.287256]
1770,[-1.6647679  1.9690126  1.674607  -0.392578   1.6008933  0.2182162 -0.4621605],[ 0.822918 -0.442129  0.287333]
1771,[-1.6591181  1.9696945  1.6750095 -0.3922733  1.6078404  0.2184139 -0.4621758],[ 0.823436 -0.442543  0.287455]
1772,[-1.6363415  1.9718872  1.6766516 -0.3919007  1.6371633  0.2201224 -0.4622047],[ 0.826386 -0.444313  0.287873]
1773,[-1.6306802  1.9724284  1.6771964 -0.3918953  1.6446186  0.2202905 -0.4621402],[ 0.827058 -0.444636  0.287915]
1774,[-1.61336    1.9737259  1.6789552 -0.3919551  1.667043   0.2211412 -0.4621888],[ 0.829519 -0.4458    0.287778]
1775,[-1.607337   1.9741877  1.679705  -0.3920001  1.6743405  0.2215244 -0.4621923],[ 0.830201 -0.446097  0.287626]
1776,[-1.6013429  1.9747839  1.6804367 -0.3915976  1.6820079  0.2219245 -0.4622318],[ 0.830844 -0.446413  0.287701]
1777,[-1.5769399  1.9767951  1.6841333 -0.3887321  1.7142584  0.2270021 -0.4622255],[ 0.834323 -0.448342  0.287147]
1778,[-1.545001   1.978526   1.6874418 -0.3874674  1.7538118  0.230071  -0.4621945],[ 0.83888  -0.450577  0.28658 ]
1779,[-1.5124751  1.9797273  1.689501  -0.3870288  1.7925895  0.2315779 -0.4621948],[ 0.843581 -0.452952  0.286765]
1780,[-1.4872669  1.9809383  1.6913047 -0.3852666  1.8221891  0.2327531 -0.4621847],[ 0.847673 -0.455079  0.286893]
1781,[-1.4811201  1.9811069  1.6915572 -0.385385   1.8291101  0.233029  -0.4621897],[ 0.848522 -0.455449  0.286988]
1782,[-1.4749705  1.9814104  1.6919698 -0.3852433  1.8362675  0.2332896 -0.4621738],[ 0.849326 -0.455823  0.287079]
1783,[-1.4512169  1.982196   1.6935707 -0.3850806  1.8644315  0.2361025 -0.4622018],[ 0.853324 -0.457475  0.286895]
1784,[-1.4283173  1.983458   1.6963066 -0.3836096  1.8931525  0.2401163 -0.4622047],[ 0.85721  -0.458735  0.286405]
1785,[-1.4227417  1.9837557  1.6971426 -0.3824733  1.9003524  0.2405797 -0.4621829],[ 0.857969 -0.459078  0.286336]
1786,[-1.4169687  1.9841934  1.6980146 -0.3809434  1.9076471  0.2407926 -0.4621687],[ 0.858662 -0.459387  0.286258]
1787,[-1.3998979  1.9853839  1.7007947 -0.3766915  1.9301883  0.241077  -0.4621341],[ 0.861364 -0.460868  0.28612 ]
1788,[-1.3940786  1.9855951  1.7013694 -0.3761283  1.9377048  0.24103   -0.4622096],[ 0.862074 -0.461184  0.285958]
1789,[-1.3765649  1.9861078  1.7035433 -0.3735462  1.9595109  0.2413467 -0.4621522],[ 0.864863 -0.462286  0.286021]
1790,[-1.3710494  1.9860884  1.7041326 -0.3731994  1.9660865  0.2416337 -0.4622275],[ 0.865576 -0.4625    0.285789]
1791,[-1.365858   1.986093   1.7046626 -0.3728912  1.9728035  0.2416838 -0.4622225],[ 0.866247 -0.46274   0.285754]
1792,[-1.3455788  1.9862646  1.7071555 -0.3705982  1.9972426  0.2424044 -0.4622029],[ 0.869733 -0.463866  0.285321]
1793,[-1.3407265  1.9862754  1.7077038 -0.369864   2.0030503  0.2426251 -0.4622016],[ 0.870427 -0.464189  0.285239]
1794,[-1.3219995  1.9862509  1.7096863 -0.3683281  2.0251842  0.2435982 -0.4621896],[ 0.873802 -0.465323  0.284932]
1795,[-1.3084774  1.9862164  1.7116606 -0.3642799  2.0428591  0.2442717 -0.4621926],[ 0.876202 -0.466368  0.284528]
1796,[-1.2912238  1.986025   1.7127179 -0.3612497  2.0647881  0.2450452 -0.462248 ],[ 0.879014 -0.467551  0.284637]
1797,[-1.2870165  1.9858137  1.7128721 -0.3609897  2.070327   0.2449928 -0.4622245],[ 0.879457 -0.467699  0.28471 ]
1798,[-1.275049   1.9854947  1.713079  -0.3603873  2.0868018  0.2459234 -0.4621746],[ 0.881637 -0.46808   0.284761]
1799,[-1.2713339  1.9853066  1.7130493 -0.3602773  2.092154   0.2467882 -0.4621672],[ 0.88203  -0.468166  0.284936]
1800,[-1.2673967  1.9849856  1.7129587 -0.3602181  2.0979135  0.2484876 -0.462198 ],[ 0.88273  -0.468268  0.284771]
1801,[-1.2548919  1.9840614  1.7126172 -0.3600208  2.1159208  0.253319  -0.4622413],[ 0.885055 -0.468572  0.284634]
1802,[-1.2353629  1.9817621  1.7121871 -0.3592007  2.1438251  0.2544435 -0.4621905],[ 0.88817  -0.469151  0.284579]
1803,[-1.2147622  1.9782091  1.7119761 -0.3591099  2.1744614  0.2550172 -0.4622056],[ 0.89105  -0.469456  0.284346]
1804,[-1.2043922  1.9757943  1.7114331 -0.3592374  2.1883774  0.2553805 -0.4621941],[ 0.892802 -0.46978   0.284168]
1805,[-1.1897862  1.9715844  1.7101668 -0.3583384  2.2083364  0.2561405 -0.4622571],[ 0.895811 -0.470774  0.284128]
1806,[-1.1750132  1.9664314  1.7080874 -0.3569219  2.2279987  0.2566954 -0.4622636],[ 0.898664 -0.472039  0.284082]
1807,[-1.1599066  1.960375   1.7058241 -0.3525587  2.2503669  0.2583532 -0.4622159],[ 0.90196  -0.473799  0.283838]
1808,[-1.1571004  1.9589936  1.7051702 -0.3523671  2.2542591  0.260103  -0.4622273],[ 0.902549 -0.474077  0.283798]
1809,[-1.1514004  1.9562398  1.7036325 -0.3520681  2.2621431  0.2629171 -0.462196 ],[ 0.904276 -0.47487   0.283628]
1810,[-1.1489615  1.9552464  1.7031788 -0.3514229  2.2656248  0.2636627 -0.4622451],[ 0.904789 -0.475102  0.283517]
1811,[-1.1467404  1.9540989  1.7026938 -0.3508722  2.268574   0.2637545 -0.4622274],[ 0.905247 -0.475383  0.283479]
1812,[-1.1382     1.950479   1.700967  -0.3488786  2.2803121  0.2642272 -0.4622245],[ 0.90741  -0.476443  0.28359 ]
1813,[-1.1313457  1.9473287  1.6995708 -0.3460394  2.2908309  0.2648629 -0.4621835],[ 0.90906  -0.477462  0.283553]
1814,[-1.1261437  1.9436702  1.6987298 -0.343116   2.3011115  0.2649096 -0.4622086],[ 0.910305 -0.478231  0.283228]
1815,[-1.1225406  1.9403428  1.6984054 -0.3406706  2.3126161  0.2647795 -0.4621754],[ 0.910697 -0.478331  0.282959]
1816,[-1.1200697  1.9381189  1.6989901 -0.337099   2.3208215  0.2648402 -0.4621921],[ 0.911067 -0.478662  0.28236 ]
1817,[-1.1192921  1.9376251  1.6989841 -0.33642    2.3227684  0.2647977 -0.4620957],[ 0.911129 -0.478682  0.28229 ]
1818,[-1.1177015  1.9363326  1.6989483 -0.3341933  2.3268104  0.2647482 -0.4621772],[ 0.911575 -0.479066  0.282086]
1819,[-1.1172429  1.9361337  1.6990722 -0.3329414  2.3279283  0.2646794 -0.4621937],[ 0.911704 -0.479176  0.28205 ]
1820,[-1.1157929  1.9359287  1.7000693 -0.3272373  2.3299627  0.2642372 -0.4622036],[ 0.912467 -0.480068  0.281975]
1821,[-1.1159415  1.9362905  1.7020979 -0.3193001  2.3297045  0.2641132 -0.4622231],[ 0.913029 -0.481388  0.281591]
1822,[-1.1162078  1.9364841  1.7027029 -0.3171257  2.3298171  0.2639663 -0.462162 ],[ 0.913078 -0.481626  0.281437]
1823,[-1.1187927  1.9363649  1.7053021 -0.3117997  2.3267989  0.2638839 -0.4621955],[ 0.913056 -0.482481  0.280784]
1824,[-1.1202401  1.9362859  1.7060651 -0.3103068  2.3245523  0.263897  -0.4621776],[ 0.913045 -0.482658  0.280442]
1825,[-1.127249   1.9362329  1.7103393 -0.3056194  2.3139715  0.2637825 -0.4622754],[ 0.912257 -0.483362  0.278907]
1826,[-1.1294997  1.9363405  1.711858  -0.3036837  2.310415   0.2626183 -0.462193 ],[ 0.911981 -0.483509  0.278598]
1827,[-1.1404151  1.9370797  1.7184725 -0.2964061  2.2961354  0.2598263 -0.4621992],[ 0.909951 -0.484225  0.276762]
1828,[-1.1439071  1.9373409  1.7203714 -0.2942313  2.2917113  0.2596976 -0.4621921],[ 0.90947  -0.484386  0.276275]
1829,[-1.1579574  1.9381804  1.7276579 -0.2892725  2.2741802  0.2537924 -0.4622021],[ 0.906257 -0.484319  0.274092]
1830,[-1.1618564  1.9387133  1.7298467 -0.2877404  2.2701888  0.2535639 -0.4622096],[ 0.905523 -0.484212  0.27361 ]
1831,[-1.1820281  1.9417701  1.7410836 -0.279236   2.2470856  0.25009   -0.4621523],[ 0.901145 -0.483373  0.27049 ]
1832,[-1.19798    1.9453356  1.7501494 -0.273242   2.2273324  0.2427997 -0.462243 ],[ 0.897234 -0.482714  0.268524]
1833,[-1.2020648  1.9463866  1.7525623 -0.2709843  2.222327   0.2417641 -0.462198 ],[ 0.896422 -0.482604  0.268002]
1834,[-1.2190197  1.9506351  1.7628576 -0.2627248  2.2005312  0.2400121 -0.4622522],[ 0.893033 -0.482027  0.265427]
1835,[-1.2232518  1.951704   1.7654438 -0.2604116  2.1950729  0.2396712 -0.4621491],[ 0.892357 -0.48194   0.264953]
1836,[-1.2407529  1.9555266  1.7760832 -0.2510938  2.171247   0.2341005 -0.462155 ],[ 0.888799 -0.481667  0.262333]
1837,[-1.2452551  1.956355   1.7787384 -0.2483957  2.1650631  0.2321815 -0.4622114],[ 0.888049 -0.481636  0.261876]
1838,[-1.2628417  1.9591562  1.7891928 -0.2403111  2.1410074  0.2300165 -0.4621746],[ 0.884558 -0.481361  0.259019]
1839,[-1.2672091  1.9600381  1.7920245 -0.2374811  2.1348581  0.2299205 -0.4621785],[ 0.883953 -0.481247  0.258274]
1840,[-1.285749   1.9627998  1.8022264 -0.2286455  2.107975   0.2298188 -0.4621434],[ 0.881032 -0.481278  0.254991]
1841,[-1.2907455  1.9636183  1.8046894 -0.2260206  2.1007535  0.229839  -0.4622099],[ 0.880436 -0.481277  0.254416]
1842,[-1.3111556  1.9664862  1.8141596 -0.2167865  2.0702553  0.2298814 -0.4621308],[ 0.877341 -0.481442  0.251365]
1843,[-1.316698   1.9672134  1.8164642 -0.2142927  2.0622911  0.2298709 -0.4622155],[ 0.876661 -0.481419  0.250829]
1844,[-1.3401026  1.9698607  1.825081  -0.2054296  2.0299757  0.2293112 -0.4622052],[ 0.872964 -0.481344  0.24825 ]
1845,[-1.3462296  1.9705447  1.8271807 -0.2028948  2.0218875  0.2285557 -0.4621708],[ 0.872086 -0.48122   0.247773]
1846,[-1.3597938  1.9719189  1.8318578 -0.1976409  2.0045369  0.2270131 -0.4621644],[ 0.869387 -0.480878  0.246424]
1847,[-1.3659256  1.972519   1.8334754 -0.1961708  1.9970537  0.2259734 -0.4621829],[ 0.868392 -0.480652  0.246023]
1848,[-1.3719422  1.9733789  1.8354714 -0.1941745  1.9896404  0.2233581 -0.4622304],[ 0.867391 -0.480332  0.245689]
1849,[-1.3973196  1.9767132  1.843967  -0.1854719  1.9578212  0.2178705 -0.462181 ],[ 0.86218  -0.479083  0.244013]
1850,[-1.4039704  1.9777094  1.8457079 -0.1832489  1.9495412  0.216771  -0.4622068],[ 0.861207 -0.478702  0.243737]
1851,[-1.4303668  1.9809195  1.853436  -0.1765293  1.9159063  0.2099625 -0.4622038],[ 0.856127 -0.477017  0.242057]
1852,[-1.4370171  1.9815072  1.8551972 -0.1752135  1.9077863  0.2084988 -0.4622234],[ 0.855082 -0.47666   0.241778]
1853,[-1.4635813  1.9841341  1.8628964 -0.1684113  1.8741874  0.2047099 -0.4621821],[ 0.85014  -0.474717  0.239794]
1854,[-1.4702238  1.9845945  1.8645411 -0.1669571  1.8655499  0.2035876 -0.4621475],[ 0.849153 -0.47435   0.239375]
1855,[-1.4916451  1.9861908  1.8704667 -0.1603474  1.8388628  0.1969247 -0.4621834],[ 0.845034 -0.472983  0.238037]
1856,[-1.4980816  1.9865263  1.8722562 -0.1587564  1.8309031  0.1956666 -0.4621851],[ 0.84401  -0.472565  0.237729]
1857,[-1.5128093  1.9876654  1.8765653 -0.1529425  1.8136512  0.1949033 -0.4621874],[ 0.841062 -0.471496  0.23661 ]
1858,[-1.5192295  1.9879041  1.8782911 -0.1510486  1.8064594  0.1940951 -0.4621707],[ 0.840158 -0.471168  0.236129]
1859,[-1.543913   1.9897714  1.8859098 -0.1424149  1.7742549  0.186068  -0.4622251],[ 0.835435 -0.469337  0.234488]
1860,[-1.5500243  1.9900891  1.8876404 -0.1406224  1.7660615  0.1841937 -0.4622312],[ 0.834452 -0.469066  0.234295]
1861,[-1.5562192  1.9906089  1.8896202 -0.1387358  1.7578522  0.1833725 -0.4621618],[ 0.83362  -0.468693  0.234028]
1862,[-1.5750409  1.9917424  1.8955642 -0.1316648  1.7317384  0.1808522 -0.4621846],[ 0.830536 -0.467532  0.232157]
